time,x,y,action,interactions,target_obj
2023-07-07 19:22:24.837700,94,146,walking,none,none
2023-07-07 19:22:25.043136,100,131,standing,none,none
2023-07-07 19:22:25.250364,106,120,standing,none,none
2023-07-07 19:22:25.455566,108,116,standing,none,none
2023-07-07 19:22:25.660127,122,95,sitting,none,none
2023-07-07 19:22:25.864480,123,92,standing,none,none
2023-07-07 19:22:26.069628,149,63,sitting,none,none
2023-07-07 19:22:26.276165,159,58,standing,none,none
2023-07-07 19:22:26.483716,164,76,standing,none,none
2023-07-07 19:22:26.689118,191,78,walking,none,none
2023-07-07 19:22:26.895277,207,73,walking,none,none
2023-07-07 19:22:27.100919,244,72,sitting,none,none
2023-07-07 19:22:27.305720,232,77,walking,none,none
2023-07-07 19:22:27.510281,241,71,sitting,none,none
2023-07-07 19:22:27.715890,241,96,walking,none,none
2023-07-07 19:22:27.922274,240,74,sitting,none,none
2023-07-07 19:22:28.130374,231,74,walking,none,none
2023-07-07 19:22:28.339619,237,82,standing,none,none
2023-07-07 19:22:28.546465,246,104,standing,none,none
2023-07-07 19:22:28.753156,226,129,standing,none,none
2023-07-07 19:22:28.958927,211,128,sitting,none,none
2023-07-07 19:22:29.163679,212,131,sitting,none,none
2023-07-07 19:22:29.369501,232,132,sitting,none,none
2023-07-07 19:22:29.578734,235,127,sitting,none,none
2023-07-07 19:22:29.787039,244,127,sitting,none,none
2023-07-07 19:22:29.991868,279,116,sitting,none,none
2023-07-07 19:22:30.198594,298,112,sitting,none,none
2023-07-07 19:22:30.406822,293,106,sitting,none,none
2023-07-07 19:22:30.611907,295,117,sitting,none,none
2023-07-07 19:22:30.816661,294,117,sitting,none,none
2023-07-07 19:22:31.022684,293,117,sitting,none,none
2023-07-07 19:22:31.230326,295,115,sitting,none,none
2023-07-07 19:22:31.436980,301,113,sitting,calling,phone
2023-07-07 19:22:31.642976,298,116,sitting,calling,phone
2023-07-07 19:22:31.849943,290,84,sitting,none,none
2023-07-07 19:22:32.055692,290,125,sitting,none,none
2023-07-07 19:22:32.260204,290,118,sitting,none,none
2023-07-07 19:22:32.464661,292,125,sitting,none,none
2023-07-07 19:22:32.671191,295,122,sitting,none,none
2023-07-07 19:22:32.880233,294,122,sitting,none,none
2023-07-07 19:22:33.087272,311,112,sitting,none,none
2023-07-07 19:22:33.291980,307,102,sitting,none,none
2023-07-07 19:22:33.497011,300,115,sitting,none,none
2023-07-07 19:22:33.702876,284,125,sitting,none,none
2023-07-07 19:22:33.907477,278,139,sitting,none,none
2023-07-07 19:22:34.112379,282,133,sitting,none,none
2023-07-07 19:22:34.317575,281,120,sitting,none,none
2023-07-07 19:22:34.524013,271,124,sitting,none,none
2023-07-07 19:22:34.729669,271,122,sitting,none,none
2023-07-07 19:22:34.937432,273,124,sitting,none,none
2023-07-07 19:22:35.142341,261,124,sitting,none,none
2023-07-07 19:22:35.349516,275,113,sitting,none,none
2023-07-07 19:22:35.555872,272,119,sitting,drinking,bottle
2023-07-07 19:22:35.761135,300,106,sitting,drinking,bottle
2023-07-07 19:22:35.966595,302,115,sitting,drinking,bottle
2023-07-07 19:22:36.174468,303,114,sitting,drinking,bottle
2023-07-07 19:22:36.383063,301,106,sitting,drinking,bottle
2023-07-07 19:22:36.589482,301,118,sitting,drinking,bottle
2023-07-07 19:22:36.796098,287,118,sitting,drinking,bottle
2023-07-07 19:22:37.004651,287,125,sitting,drinking,bottle
2023-07-07 19:22:37.209944,302,105,sitting,drinking,bottle
2023-07-07 19:22:37.415365,293,81,sitting,none,none
2023-07-07 19:22:37.623113,256,109,sitting,none,none
2023-07-07 19:22:37.833838,248,118,sitting,none,none
2023-07-07 19:22:38.041511,248,118,sitting,none,none
2023-07-07 19:22:38.247592,243,116,sitting,none,none
2023-07-07 19:22:38.455031,233,114,standing,none,none
2023-07-07 19:22:38.659585,243,101,standing,none,none
2023-07-07 19:22:38.864664,255,95,standing,none,none
2023-07-07 19:22:39.070999,266,88,standing,none,none
2023-07-07 19:22:39.279132,274,84,walking,none,none
2023-07-07 19:22:39.487548,282,81,walking,none,none
2023-07-07 19:22:39.692677,292,74,sitting,none,none
2023-07-07 19:22:39.899192,310,70,walking,none,none
2023-07-07 19:22:40.104257,340,55,sitting,none,none
2023-07-07 19:22:40.309753,335,73,walking,none,none
2023-07-07 19:22:40.514173,337,66,sitting,none,none
2023-07-07 19:22:40.719355,335,52,sitting,none,none
2023-07-07 19:22:40.927586,357,42,walking,none,none
2023-07-07 19:22:41.137031,358,38,walking,none,none
2023-07-07 19:22:41.342274,371,57,walking,none,none
2023-07-07 19:22:41.549490,372,53,walking,none,none
2023-07-07 19:22:41.754692,377,62,walking,none,none
2023-07-07 19:22:41.959643,380,68,walking,none,none
2023-07-07 19:22:42.164224,380,63,walking,none,none
2023-07-07 19:22:42.369547,370,61,walking,none,none
2023-07-07 19:22:42.577317,381,58,sitting,none,none
2023-07-07 19:22:42.785103,400,71,walking,reading,book
2023-07-07 19:22:42.991601,408,78,sitting,reading,book
2023-07-07 19:22:43.198286,408,78,sitting,reading,book
2023-07-07 19:22:43.406264,469,66,sitting,reading,book
2023-07-07 19:22:43.610773,403,61,sitting,reading,book
2023-07-07 19:22:43.816307,398,60,sitting,none,none
2023-07-07 19:22:44.025032,429,61,sitting,none,none
2023-07-07 19:22:44.234828,402,61,sitting,none,none
2023-07-07 19:22:44.441393,410,62,sitting,reading,book
2023-07-07 19:22:44.648238,418,68,sitting,reading,book
2023-07-07 19:22:44.854688,385,64,sitting,none,none
2023-07-07 19:22:45.059050,385,64,sitting,none,none
2023-07-07 19:22:45.263898,486,52,sitting,reading,book
2023-07-07 19:22:45.470944,419,56,sitting,reading,book
2023-07-07 19:22:45.680255,419,56,sitting,reading,book
2023-07-07 19:22:45.888923,420,55,sitting,reading,book
2023-07-07 19:22:46.096820,420,55,sitting,reading,book
2023-07-07 19:22:46.306505,419,55,sitting,reading,book
