Id,x,y,Expression,Action,Gesture,Interaction
person1,216,637,None,Sitting,Down,Reading Book
person1,213,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,213,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,216,637,None,Sitting,Down,Reading Book
person1,216,637,None,Sitting,Down,Reading Book
person1,216,637,None,Sitting,Down,Reading Book
person1,213,637,None,Sitting,Down,Reading Book
person1,213,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,216,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,212,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,217,637,None,Sitting,Down,Reading Book
person1,217,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,213,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,213,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,216,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,212,637,None,Sitting,Down,Reading Book
person1,216,637,None,Sitting,Down,Reading Book
person1,213,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,211,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,213,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,214,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,215,637,None,Sitting,Down,Reading Book
person1,217,637,None,Sitting,Down,Reading Book
person1,212,637,None,Sitting,Down,Reading Book
person1,217,637,None,Sitting,Down,Reading Book
person1,210,637,None,Sitting,Down,Reading Book
person1,219,637,None,Sitting,Down,Calling on Phone
person1,586,637,None,Sitting,Down,Calling on Phone
person1,232,539,None,Sitting,Down,None
person1,698,539,None,Walking,Down,None
person1,698,539,None,Walking,Down,None
person1,698,539,None,Walking,Down,None
person1,241,351,None,Walking,Down,None
person1,231,340,None,Walking,Down,None
person1,66,341,Sad,Walking,Down,None
person1,66,351,Sad,Walking,Down,None
person1,210,351,Sad,Walking,Down,None
person1,207,329,Sad,Walking,Down,None
person1,203,284,Neutral,Walking,Down,None
person1,196,240,Sad,Sitting,Down,None
person1,187,215,Sad,Standing,Down,None
person1,173,197,Sad,Walking,Down,None
person1,154,166,None,Sitting,Down,None
person1,147,148,None,Sitting,Down,None
person1,140,96,None,Sitting,Down,None
person1,134,45,None,Sitting,Down,None
person1,129,45,None,Sitting,Down,None
person1,128,77,None,Walking,Down,None
person1,130,91,None,Walking,Down,None
person1,128,78,None,Sitting,Down,None
person1,129,57,None,Sitting,Down,None
person1,129,48,None,Sitting,Down,None
person1,129,49,None,Sitting,Down,None
person1,130,50,None,Sitting,Down,None
person1,130,52,None,Walking,Both Hands Up,None
person1,131,62,None,Sitting,Down,None
person1,184,282,Neutral,Standing,Left Hand Up,None
person1,201,324,Neutral,Standing,Left Hand Up,None
person1,202,385,None,Standing,Left Hand Up,None
person1,202,413,None,Standing,Left Hand Up,None
person1,205,421,None,Standing,Down,None
person1,207,410,None,Standing,Left Hand Up,None
person1,210,396,None,Standing,Left Hand Up,Calling on Phone
person1,211,384,None,Standing,Left Hand Up,Calling on Phone
person1,211,360,Neutral,Standing,Both Hands Up,None
person1,216,334,None,Standing,Both Hands Up,None
person1,219,316,None,Standing,Both Hands Up,None
person1,221,295,None,Standing,Both Hands Up,Reading Book
person1,220,282,None,Standing,Both Hands Up,None
person1,218,272,None,Sitting,Both Hands Up,Reading Book
person1,213,261,None,Sitting,Both Hands Up,Reading Book
person1,207,254,None,Standing,Down,None
person1,205,251,None,Standing,Down,Reading Book
person1,204,244,None,Sitting,Both Hands Up,Reading Book
person1,204,250,None,Sitting,Left Hand Up,None
person1,208,258,None,Sitting,Left Hand Up,None
person1,207,259,None,Sitting,Left Hand Up,None
person1,209,265,None,Sitting,Left Hand Up,None
person1,211,277,None,Sitting,Left Hand Up,None
person1,214,287,None,Sitting,Left Hand Up,Reading Book
person1,218,294,None,Sitting,Left Hand Up,Reading Book
person1,220,298,None,Sitting,Left Hand Up,Reading Book
person1,222,300,None,Sitting,Left Hand Up,Reading Book
person1,222,301,None,Sitting,Down,Reading Book
person1,224,304,None,Sitting,Down,Reading Book
person1,224,304,None,Sitting,Down,Reading Book
person1,223,304,None,Sitting,Down,Reading Book
person1,222,304,None,Sitting,Down,Reading Book
person1,224,307,None,Sitting,Down,Reading Book
person1,225,308,None,Sitting,Down,Reading Book
person1,224,311,None,Sitting,Down,Reading Book
person1,222,311,None,Sitting,Down,Reading Book
person1,222,303,None,Sitting,Down,Reading Book
person1,216,303,Happy,Sitting,Both Hands Up,Reading Book
person1,216,303,Happy,Sitting,Left Hand Up,Reading Book
person1,210,309,Happy,Sitting,Both Hands Up,Reading Book
person1,206,318,Happy,Sitting,Both Hands Up,Reading Book
person1,204,328,Neutral,Sitting,Both Hands Up,Reading Book
person1,203,334,Neutral,Sitting,Both Hands Up,None
person1,202,338,Neutral,Sitting,Both Hands Up,None
person1,201,338,Neutral,Sitting,Both Hands Up,None
person1,198,338,Neutral,Sitting,Both Hands Up,None
person1,197,337,Neutral,Sitting,Both Hands Up,None
person1,197,335,Neutral,Standing,Both Hands Up,None
person1,197,334,Neutral,Standing,Both Hands Up,None
person1,196,333,Neutral,Standing,Both Hands Up,None
person1,197,332,Neutral,Standing,Both Hands Up,None
person1,197,332,Sad,Standing,Both Hands Up,None
person1,196,332,Sad,Sitting,Both Hands Up,None
person1,195,332,None,Sitting,Both Hands Up,Reading Book
person1,196,332,None,Sitting,Both Hands Up,None
person1,196,332,None,Sitting,Both Hands Up,None
person1,196,335,None,Sitting,Both Hands Up,None
person1,196,335,None,Sitting,Both Hands Up,None
person1,196,335,None,Sitting,Both Hands Up,None
person1,196,337,None,Sitting,Both Hands Up,None
person1,195,337,None,Sitting,Both Hands Up,None
person1,195,338,None,Sitting,Both Hands Up,None
person1,195,338,None,Sitting,Both Hands Up,None
person1,196,338,None,Sitting,Both Hands Up,None
person1,196,337,None,Sitting,Both Hands Up,None
person1,195,337,None,Sitting,Both Hands Up,Reading Book
person1,196,337,None,Sitting,Both Hands Up,Reading Book
person1,196,338,None,Sitting,Both Hands Up,None
person1,197,339,None,Sitting,Down,Reading Book
person1,198,339,None,Sitting,Both Hands Up,Reading Book
person1,198,338,None,Sitting,Both Hands Up,None
person1,200,338,None,Sitting,Left Hand Up,None
person1,199,338,None,Sitting,Left Hand Up,None
person1,199,339,None,Sitting,Left Hand Up,None
person1,202,344,None,Standing,Left Hand Up,Reading Book
person1,201,345,None,Standing,Left Hand Up,Reading Book
person1,203,345,None,Standing,Left Hand Up,Reading Book
person1,203,346,None,Standing,Left Hand Up,Reading Book
person1,203,347,None,Standing,Left Hand Up,Reading Book
person1,202,347,None,Standing,Left Hand Up,Reading Book
person1,202,346,None,Standing,Left Hand Up,Reading Book
person1,203,347,None,Standing,Left Hand Up,Reading Book
person1,203,347,None,Standing,Left Hand Up,Reading Book
person1,203,347,None,Standing,Left Hand Up,Reading Book
person1,204,349,None,Standing,Left Hand Up,Reading Book
person1,205,349,None,Standing,Left Hand Up,Reading Book
person1,203,347,None,Standing,Left Hand Up,None
person1,204,347,None,Standing,Left Hand Up,Reading Book
person1,205,345,None,Standing,Left Hand Up,Reading Book
person1,203,345,None,Standing,Left Hand Up,Reading Book
person1,203,346,None,Standing,Left Hand Up,Reading Book
person1,204,346,None,Standing,Left Hand Up,Reading Book
person1,203,341,None,Standing,Left Hand Up,Reading Book
person1,203,340,None,Standing,Left Hand Up,Reading Book
person1,205,335,None,Standing,Left Hand Up,Reading Book
person1,205,324,None,Standing,Down,Reading Book
person1,209,319,None,Sitting,Down,Reading Book
person1,66,319,None,Sitting,Down,None
person1,210,329,None,Walking,Down,None
person1,209,331,None,Walking,Down,None
person1,207,330,None,Walking,Down,None
person1,206,329,None,Walking,Down,None
person1,204,326,None,Walking,Down,None
person1,202,318,None,Walking,Down,None
person1,196,318,Sad,Walking,Down,None
person1,194,320,Neutral,Standing,Down,None
person1,194,322,Neutral,Standing,Down,None
person1,192,323,Neutral,Standing,Down,None
person1,190,321,Neutral,Standing,Down,None
person1,187,308,Neutral,Standing,Down,None
person1,186,285,Neutral,Standing,Down,Holding Book
person1,182,240,Neutral,Standing,Down,Holding Book
person1,178,192,Neutral,Standing,Down,Holding Book
person1,172,159,Sad,Walking,Down,Holding Book
person1,162,152,None,Walking,Down,Holding Book
person1,154,149,None,Walking,Down,Holding Book
person1,145,137,None,Walking,Down,Reading Book
person1,140,132,None,Walking,Down,Holding Book
person1,137,128,None,Walking,Down,Reading Book
person1,135,120,None,Walking,Down,Holding Book
person1,135,112,None,Walking,Down,Holding Book
person1,135,109,None,Walking,Down,Holding Book
person1,135,110,None,Walking,Down,Holding Book
person1,136,109,None,Walking,Down,Holding Book
person1,136,107,None,Walking,Down,Holding Book
person1,135,109,None,Walking,Down,None
person1,66,671,None,None,Down,None
person1,66,671,None,None,Down,None
person1,66,671,None,None,Down,None
person1,66,671,None,None,Down,None
person1,66,671,None,None,Down,None
person1,170,72,Sad,Sitting,Down,None
person1,170,74,Sad,Sitting,Down,None
person1,171,74,Sad,Sitting,Left Hand Up,None
person1,170,74,Sad,Sitting,Down,None
person1,170,74,Sad,Sitting,Down,None
person1,170,72,Sad,Sitting,Down,None
person1,170,73,Sad,Sitting,Down,None
person1,170,77,Sad,Sitting,Down,None
person1,169,88,Sad,Sitting,Down,None
person1,166,107,Sad,Sitting,Down,None
person1,162,164,Sad,Sitting,Down,None
person1,161,236,None,Sitting,Right Hand Up,None
person1,160,236,None,Sitting,Down,None
person1,170,437,None,Walking,Down,None
person1,173,479,None,Walking,Down,Reading Book
person1,169,518,None,Walking,Down,None
person1,158,564,None,Walking,Down,None
person1,147,598,None,Sitting,Down,None
person1,141,576,Sad,Sitting,Down,None
person1,156,544,Sad,Sitting,Left Hand Up,None
person1,163,531,None,Sitting,Down,None
person1,175,532,None,Sitting,Down,None
person1,200,529,None,Sitting,Down,None
person1,673,596,None,Sitting,Down,None
person1,685,564,None,Walking,Down,None
person1,225,483,None,Sitting,Down,None
person1,66,483,None,Sitting,Down,Calling on Phone
person1,733,483,None,Walking,Down,Holding Book
person1,718,483,None,Walking,Down,Holding Phone
person1,718,483,None,Walking,Down,Holding Book
person1,725,483,None,Walking,Down,Holding Phone
person1,725,483,None,Walking,Down,Holding Phone
person1,733,483,None,Walking,Down,Holding Phone
person1,725,483,None,Walking,Down,Holding Book
person1,725,483,None,Walking,Down,Holding Phone
person1,733,483,None,Walking,Down,Holding Phone
person1,740,483,None,Walking,Down,Holding Phone
person1,725,483,None,Walking,Down,Holding Phone
person1,725,483,None,Walking,Down,Holding Phone
person1,725,483,None,Walking,Down,Holding Phone
person1,725,483,None,Walking,Down,Holding Phone
person1,725,483,None,Walking,Down,None
person1,718,483,None,Walking,Down,None
person1,214,583,None,Walking,Down,None
person1,215,583,None,Walking,Down,None
person1,216,583,None,Walking,Down,None
person1,216,583,None,Walking,Down,Holding Phone
person1,217,583,None,Walking,Down,None
person1,217,583,None,Walking,Down,Holding Book
person1,219,583,None,Walking,Down,Holding Book
person1,220,583,None,Walking,Down,Holding Book
person1,220,583,None,Walking,Down,Holding Book
person1,221,583,None,Walking,Down,Holding Book
person1,222,583,None,Walking,Down,Holding Book
person1,222,583,None,Walking,Down,Holding Book
person1,223,583,None,Walking,Down,Holding Book
person1,222,583,None,Walking,Down,Holding Book
person1,222,583,None,Walking,Down,Holding Phone
person1,222,583,None,Walking,Down,Holding Book
person1,223,583,None,Walking,Down,Holding Book
person1,222,583,None,Walking,Down,Holding Book
person1,222,583,None,Walking,Down,Holding Book
person1,222,583,None,Walking,Down,Holding Book
person1,222,583,None,Walking,Down,Holding Phone
person1,222,583,None,Walking,Down,Holding Phone
person1,222,583,None,Walking,Down,Holding Phone
person1,222,583,None,Walking,Down,Holding Phone
person1,222,583,None,Walking,Down,Holding Phone
person1,221,583,None,Walking,Down,Holding Phone
person1,221,583,None,Walking,Down,Holding Phone
person1,220,583,None,Walking,Down,Holding Phone
person1,217,583,None,Walking,Down,Holding Phone
person1,215,583,None,Walking,Down,Holding Phone
person1,213,583,None,Walking,Down,Holding Book
person1,213,583,None,Walking,Down,Holding Book
person1,213,583,None,Walking,Down,Holding Phone
person1,213,583,None,Walking,Down,Holding Book
person1,213,583,None,Walking,Down,Holding Phone
person1,213,583,None,Walking,Down,Holding Book
person1,212,583,None,Walking,Down,Holding Phone
person1,209,583,None,Walking,Down,Holding Phone
person1,211,583,None,Walking,Down,Holding Book
person1,207,583,None,Walking,Down,Holding Phone
person1,204,583,None,Walking,Down,Holding Book
person1,200,583,None,Walking,Down,Holding Book
person1,198,583,None,Walking,Down,Holding Book
person1,197,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,Holding Book
person1,197,583,None,Walking,Down,Holding Book
person1,197,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,Holding Book
person1,197,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,Holding Book
person1,197,583,None,Walking,Down,Holding Book
person1,198,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,None
person1,194,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,Holding Book
person1,196,583,None,Walking,Down,Holding Book
person1,195,583,None,Walking,Down,Holding Book
person1,194,583,None,Walking,Down,Calling on Phone
person1,194,583,None,Walking,Down,None
person1,199,537,None,Walking,Down,None
person1,199,504,None,Walking,Down,None
person1,201,456,None,Walking,Down,None
person1,195,456,None,Sitting,Down,None
person1,192,456,None,Sitting,Down,None
person1,190,456,None,Sitting,Down,None
person1,186,456,None,Sitting,Down,None
person1,179,420,None,Sitting,Down,None
person1,175,420,None,Sitting,Down,None
person1,171,420,None,Sitting,Down,None
person1,165,420,None,Sitting,Down,None
person1,158,420,None,Sitting,Down,None
person1,152,396,None,Sitting,Down,None
person1,150,376,None,Sitting,Down,None
person1,149,376,None,Sitting,Down,None
person1,149,376,None,Sitting,Down,None
person1,150,376,None,Sitting,Down,None
person1,151,376,None,Sitting,Down,None
person1,152,376,None,Sitting,Down,None
person1,153,376,None,Sitting,Down,None
person1,152,376,None,Sitting,Down,None
person1,152,376,None,Sitting,Down,None
person1,150,319,None,Sitting,Down,None
person1,155,319,None,Walking,Down,None
person1,162,375,None,Sitting,Down,None
person1,66,375,None,Sitting,Down,None
person1,656,375,None,Walking,Down,None
person1,190,549,None,Walking,Down,None
person1,191,549,None,Walking,Down,None
person1,66,549,None,Walking,Down,Calling on Phone
person1,705,549,None,Walking,Down,Calling on Phone
person1,712,549,None,Walking,Down,Holding Book
person1,705,549,None,Walking,Down,Holding Book
person1,705,549,None,Walking,Down,Holding Book
person1,712,549,None,Walking,Down,Holding Book
person1,705,549,None,Walking,Down,Holding Book
person1,718,549,None,Walking,Down,Holding Book
person1,718,549,None,Walking,Down,Holding Book
person1,705,549,None,Walking,Down,Holding Book
person1,705,549,None,Walking,Down,Holding Book
person1,725,549,None,Walking,Down,Holding Book
person1,698,549,None,Walking,Down,Holding Book
person1,725,549,None,Walking,Down,Holding Book
person1,705,549,None,Walking,Down,Holding Book
person1,712,549,None,Walking,Down,Holding Book
person1,698,549,None,Walking,Down,None
person1,692,549,None,Walking,Down,Holding Book
person1,712,549,None,Walking,Down,Holding Book
person1,698,549,None,Walking,Down,Holding Book
person1,705,549,None,Walking,Down,Holding Book
person1,692,549,None,Walking,Down,Holding Book
person1,705,549,None,Walking,Down,Holding Book
person1,712,549,None,Walking,Down,None
person1,698,549,None,Walking,Down,Holding Book
person1,712,549,None,Walking,Down,None
person1,194,549,None,Walking,Down,None
person1,194,549,None,Walking,Down,None
person1,204,549,None,Walking,Down,None
person1,692,549,None,Walking,Down,None
person1,196,348,Sad,Walking,Down,None
person1,178,312,Sad,Walking,Down,None
person1,168,316,Sad,Walking,Down,None
person1,164,316,None,Walking,Down,None
person1,146,150,Sad,Walking,Down,None
person1,132,48,Sad,Walking,Down,None
person1,131,25,Sad,Walking,Down,None
person1,139,66,Sad,Walking,Down,None
person1,158,267,Sad,Walking,Down,None
person1,180,332,Sad,Walking,Down,None
person1,208,345,Sad,Walking,Down,None
person1,230,366,Sad,Walking,Down,None
person1,241,428,Sad,Sitting,Down,None
person1,249,496,Sad,Sitting,Left Hand Up,None
person1,258,560,Sad,Sitting,Down,None
person1,257,557,Sad,Sitting,Down,None
person1,256,539,Sad,Sitting,Down,None
person1,258,514,Sad,Sitting,Down,None
person1,259,491,Sad,Sitting,Down,None
person1,260,473,None,Sitting,Down,None
person1,259,451,Sad,Sitting,Down,None
person1,259,437,None,Sitting,Down,None
person1,258,428,Sad,Walking,Down,None
person1,261,428,Sad,Sitting,Down,None
person1,261,431,Sad,Sitting,Down,None
person1,259,448,None,Sitting,Down,None
person1,260,467,None,Sitting,Down,None
person1,265,466,None,Walking,Down,None
person1,273,468,None,Walking,Down,None
person1,294,467,None,Walking,Down,None
person1,301,453,None,Walking,Down,None
person1,312,433,None,Walking,Down,None
person1,335,393,None,Walking,Down,None
person1,341,365,None,Walking,Down,None
person1,350,342,None,Walking,Down,None
person1,370,331,None,Sitting,Down,None
person1,367,328,None,Sitting,Down,None
person1,355,324,Sad,Walking,Down,None
person1,346,325,None,Walking,Down,None
person1,336,322,None,Walking,Down,None
person1,344,319,None,Walking,Down,None
person1,340,316,None,Walking,Down,None
person1,340,311,None,Walking,Down,None
person1,330,302,None,Walking,Down,None
person1,336,305,None,Sitting,Down,None
person1,344,309,None,Sitting,Down,None
person1,66,313,Sad,Sitting,Down,None
person1,373,328,None,Sitting,Down,None
person1,371,331,Sad,Sitting,Down,None
person1,350,335,None,Sitting,Down,Working on Computer
person1,351,338,None,Sitting,Down,Working on Computer
person1,349,340,None,Sitting,Down,Working on Computer
person1,362,344,None,Sitting,Down,Working on Computer
person1,367,345,None,Sitting,Down,Working on Computer
person1,365,347,None,Sitting,Down,Working on Computer
person1,365,345,None,Sitting,Down,Working on Computer
person1,359,344,None,Sitting,Down,Working on Computer
person1,357,343,None,Sitting,Down,Working on Computer
person1,354,342,None,Sitting,Down,Working on Computer
person1,355,339,None,Sitting,Down,Working on Computer
person1,361,317,Neutral,Sitting,Down,None
person1,351,291,None,Sitting,Down,None
person1,337,293,None,Standing,Down,None
person1,66,311,Happy,Standing,Down,None
person1,733,311,None,Standing,Down,None
person1,307,384,Happy,Sitting,Down,None
person1,303,391,Happy,Sitting,Down,None
person1,291,413,Happy,Sitting,Down,None
person1,287,456,Sad,Standing,Down,None
person1,291,501,Sad,Standing,Down,None
person1,293,523,Sad,Standing,Down,None
person1,295,527,Sad,Standing,Down,None
person1,296,518,Sad,Standing,Left Hand Up,None
person1,298,514,Sad,Standing,Left Hand Up,None
person1,299,511,Sad,Standing,Left Hand Up,None
person1,297,497,Sad,Standing,Left Hand Up,None
person1,295,442,Sad,Standing,Left Hand Up,None
person1,295,412,Sad,Standing,Left Hand Up,None
person1,288,399,Sad,Standing,Left Hand Up,None
person1,278,386,None,Standing,Left Hand Up,Calling on Phone
person1,266,381,None,Walking,Left Hand Up,Calling on Phone
person1,260,372,None,Walking,Left Hand Up,None
person1,262,363,None,Standing,Left Hand Up,None
person1,265,356,None,Standing,Left Hand Up,None
person1,263,362,None,Standing,Left Hand Up,Calling on Phone
person1,263,352,None,Standing,Left Hand Up,Calling on Phone
person1,263,358,Sad,Standing,Left Hand Up,Calling on Phone
person1,263,367,Sad,Standing,Left Hand Up,Calling on Phone
person1,262,371,Sad,Standing,Left Hand Up,Calling on Phone
person1,261,373,Sad,Standing,Left Hand Up,Calling on Phone
person1,261,376,Sad,Standing,Left Hand Up,Calling on Phone
person1,260,377,Neutral,Standing,Left Hand Up,Calling on Phone
person1,261,380,Sad,Standing,Left Hand Up,Calling on Phone
person1,261,380,Sad,Standing,Left Hand Up,Calling on Phone
person1,258,386,Sad,Standing,Left Hand Up,Calling on Phone
person1,259,396,None,Sitting,Left Hand Up,Calling on Phone
person1,260,394,None,Standing,Left Hand Up,Holding Phone
person1,262,394,Neutral,Standing,Down,None
person1,261,398,Neutral,Standing,Down,None
person1,264,397,Neutral,Standing,Down,None
person1,268,385,None,Standing,Right Hand Up,Calling on Phone
person1,273,371,None,Standing,Right Hand Up,Calling on Phone
person1,273,375,Neutral,Standing,Right Hand Up,None
person1,275,391,Sad,Standing,Right Hand Up,None
person1,274,412,None,Standing,Right Hand Up,None
person1,275,441,Sad,Standing,Right Hand Up,None
person1,275,462,Sad,Standing,Right Hand Up,None
person1,275,476,Neutral,Standing,Right Hand Up,None
person1,274,482,Sad,Sitting,Right Hand Up,None
person1,275,472,Sad,Sitting,Right Hand Up,None
person1,275,458,Sad,Sitting,Right Hand Up,None
person1,273,434,Sad,Standing,Right Hand Up,None
person1,276,408,Sad,Standing,Right Hand Up,None
person1,276,396,Sad,Standing,Right Hand Up,None
person1,280,387,Sad,Standing,Right Hand Up,None
person1,278,385,Sad,Standing,Right Hand Up,None
person1,275,381,Sad,Standing,Right Hand Up,None
person1,269,388,Sad,Standing,Right Hand Up,None
person1,259,391,Sad,Standing,Right Hand Up,None
person1,252,392,Sad,Standing,Right Hand Up,None
person1,242,406,Sad,Standing,Right Hand Up,None
person1,240,411,Sad,Standing,Right Hand Up,None
person1,235,419,Sad,Standing,Right Hand Up,None
person1,235,418,Sad,Standing,Right Hand Up,None
person1,231,417,Sad,Standing,Right Hand Up,None
person1,227,387,Sad,Standing,Right Hand Up,None
person1,224,364,None,Standing,Right Hand Up,Calling on Phone
person1,222,332,Neutral,Standing,Down,None
person1,216,309,Neutral,Standing,Down,None
person1,205,296,Neutral,Standing,Down,None
person1,195,290,Neutral,Standing,Down,None
person1,181,294,Neutral,Standing,Down,None
person1,171,295,None,Standing,Down,None
person1,160,295,None,Standing,Down,None
person1,150,264,Sad,Standing,Right Hand Up,None
person1,140,181,Sad,Standing,Down,None
person1,139,52,Happy,Sitting,Down,None
person1,661,79,None,Walking,Down,None
person1,698,77,None,Walking,Down,None
person1,725,45,None,Walking,Down,None
person1,698,92,None,Walking,Down,None
person1,66,-13,None,None,Down,None
person1,712,49,None,Walking,Down,None
person1,147,37,None,Walking,Down,None
person1,66,-113,None,None,Down,None
person1,66,-113,None,None,Down,None
person1,152,91,None,Walking,Down,None
person1,151,93,None,Walking,Down,None
person1,149,95,None,Walking,Down,None
person1,147,93,None,Walking,Down,None
person1,145,91,None,Walking,Down,None
person1,143,79,None,Walking,Down,None
person1,144,78,None,Walking,Down,None
person1,144,79,None,Walking,Down,None
person1,144,79,None,Walking,Down,None
person1,147,83,None,Walking,Down,None
person1,147,84,None,Walking,Down,None
person1,146,83,None,Walking,Down,None
person1,66,671,None,None,Down,None
person1,66,671,None,None,Down,None
person1,66,671,None,None,Down,None
person1,66,671,None,None,Down,None
person1,66,101,None,Sitting,Down,None
person1,139,92,None,Sitting,Left Hand Up,None
person1,139,89,None,Sitting,Left Hand Up,None
person1,66,81,None,Sitting,Left Hand Up,None
person1,66,82,None,Sitting,Down,None
person1,144,103,None,Sitting,Down,None
person1,66,109,None,Sitting,Down,None
person1,140,115,None,Sitting,Left Hand Up,None
person1,139,131,None,Sitting,Down,None
person1,140,128,None,Sitting,Down,None
person1,139,124,None,Sitting,Left Hand Up,None
person1,138,117,None,Sitting,Left Hand Up,None
person1,139,117,None,Sitting,Left Hand Up,None
person1,141,148,None,Sitting,Down,None
person1,66,194,None,Sitting,Down,None
person1,154,396,None,Sitting,Down,None
person1,154,428,None,Walking,Down,None
person1,164,469,None,Sitting,Right Hand Up,None
person1,178,431,None,Sitting,Down,None
person1,182,504,Sad,Sitting,Down,None
person1,573,532,None,Walking,Down,None
person1,679,532,None,Walking,Down,None
person1,679,405,None,Walking,Down,None
person1,712,405,None,Walking,Down,None
person1,712,405,None,Walking,Down,None
person1,712,405,None,Walking,Down,None
person1,679,405,None,Walking,Down,None
person1,718,405,None,Walking,Down,None
person1,698,405,None,Walking,Down,None
person1,705,405,None,Walking,Down,Holding Book
person1,685,405,None,Walking,Down,None
person1,189,592,None,Walking,Right Hand Up,None
person1,191,566,None,Walking,Down,None
person1,186,571,None,Walking,Down,None
person1,187,607,None,Walking,Right Hand Up,None
person1,189,607,None,Walking,Down,None
person1,191,607,None,Walking,Down,None
person1,199,482,None,Sitting,Down,None
person1,199,482,None,Sitting,Down,Holding Phone
person1,199,482,None,Sitting,Down,Holding Phone
person1,200,482,None,Sitting,Down,Holding Phone
person1,201,482,None,Sitting,Down,Holding Phone
person1,204,482,None,Sitting,Down,Holding Phone
person1,215,482,None,Sitting,Down,Calling on Phone
person1,66,482,None,Sitting,Down,None
person1,495,482,None,Sitting,Down,Calling on Phone
person1,534,418,None,Sitting,Down,None
person1,534,418,None,Sitting,Down,None
person1,240,592,None,Sitting,Down,None
person1,242,621,None,Sitting,Down,None
person1,243,616,None,Sitting,Down,None
person1,230,616,None,Sitting,Down,None
person1,217,616,None,Sitting,Down,Calling on Phone
person1,718,401,None,Walking,Down,Holding Phone
person1,667,401,None,Walking,Down,Holding Phone
person1,718,401,None,Walking,Down,None
person1,725,401,None,Walking,Down,Holding Phone
person1,718,401,None,Walking,Down,None
person1,698,401,None,Walking,Down,None
person1,705,401,None,Walking,Down,Holding Phone
person1,524,410,None,Sitting,Down,None
person1,679,387,None,Walking,Down,Holding Book
person1,698,394,None,Walking,Down,Holding Book
person1,725,394,None,Walking,Down,None
person1,692,394,None,Walking,Down,None
person1,698,363,None,Walking,Down,None
person1,679,398,None,Sitting,Down,None
person1,705,392,None,Sitting,Down,None
person1,679,383,None,Walking,Down,None
person1,725,388,None,Walking,Down,Reading Book
person1,685,388,None,Walking,Down,None
person1,679,388,None,Walking,Down,None
person1,193,594,None,Walking,Down,None
person1,204,559,None,Walking,Down,None
person1,192,559,None,Walking,Down,Holding Book
person1,206,477,None,Walking,Down,Holding Book
person1,203,478,Sad,Walking,Down,None
person1,205,481,Sad,Walking,Down,None
person1,213,481,Sad,Walking,Down,None
person1,219,481,Sad,Walking,Down,None
person1,221,480,Sad,Walking,Down,None
person1,223,479,Sad,Walking,Down,None
person1,219,479,Sad,Walking,Down,None
person1,211,483,Sad,Walking,Down,None
person1,202,492,Sad,Walking,Down,None
person1,195,500,Sad,Walking,Down,None
person1,194,510,None,Walking,Down,Calling on Phone
person1,193,508,Sad,Walking,Down,None
person1,192,505,Sad,Walking,Right Hand Up,None
person1,193,489,Sad,Walking,Right Hand Up,None
person1,194,462,Sad,Walking,Down,None
person1,195,428,Sad,Walking,Down,None
person1,198,402,Sad,Walking,Down,None
person1,200,383,Sad,Walking,Down,None
person1,200,365,Sad,Walking,Down,None
person1,195,347,Sad,Walking,Right Hand Up,None
person1,188,332,Sad,Walking,Down,None
person1,176,323,Sad,Walking,Down,None
person1,161,309,None,Walking,Down,None
